word_id	seg_id	language	orth	phon	start	end	duration	lemma	POS	TAG	file	spkr_id	num_phon	split
DEU050_59_12	DEU050_59	DEU	logistische	l ol g i s t i S etu	3.45	3.91	0.46	logistisch	ADJ	ADJA	German/wav/050/GE050_59.wav	DEU050	9	DEV
DEU053_16_3	DEU053_16	DEU	raumgreifender	r aU m g r aI f etu n d atu	1.39	2.07	0.68	raumgreifender	ADJ	ADJA	German/wav/053/GE053_16.wav	DEU053	11	DEV
DEU008_176_4	DEU008_176	DEU	jegliches	j el k l i C etu s	1.24	1.84	0.6	jeglich	ADJ	PIAT	German/wav/008/GE008_176.wav	DEU008	8	DEV
DEU031_11_3	DEU031_11	DEU	städtischen	S t t i S etu n	2.14	2.64	0.5	städtisch	ADJ	ADJA	German/wav/031/GE031_11.wav	DEU031	7	DEV
DEU064_13_11	DEU064_13	DEU	schwierigen	S v il r i g etu n	3.42	3.9	0.48	schwierig	ADJ	ADJA	German/wav/064/GE064_13.wav	DEU064	8	DEV
DEU014_102_9	DEU014_102	DEU	frühe	f r etu	2.99	3.36	0.37	frühe	ADJ	ADJA	German/wav/014/GE014_102.wav	DEU014	3	DEV
DEU014_184_11	DEU014_184	DEU	unsichere	u n z i C etu r etu	3.49	4.03	0.54	unsicher	ADJ	ADJA	German/wav/014/GE014_184.wav	DEU014	8	DEV
DEU017_86_18	DEU017_86	DEU	rußenden	r ul e n d etu n	5.77	6.24	0.47	rußenden	ADJ	ADJA	German/wav/017/GE017_86.wav	DEU017	7	DEV
DEU022_38_2	DEU022_38	DEU	kroatische	k r ol al t i S etu	0.42	1.2	0.78	kroatische	ADJ	ADJA	German/wav/022/GE022_38.wav	DEU022	8	DEV
DEU046_6_20	DEU046_6	DEU	anerkannte	a n e r k a n t etu	7.64	8.25	0.61	anerkannt	ADJ	ADJA	German/wav/046/GE046_6.wav	DEU046	9	DEV
DEU017_166_13	DEU017_166	DEU	sichtbaren	z i C t b al r etu n	5.06	5.64	0.58	sichtbar	ADJ	ADJA	German/wav/017/GE017_166.wav	DEU017	9	DEV
DEU059_22_8	DEU059_22	DEU	plausiblen	p l a u z il b l etu n	2.47	3.06	0.59	plausibel	ADJ	ADJA	German/wav/059/GE059_22.wav	DEU059	10	DEV
DEU070_60_8	DEU070_60	DEU	mündliche	m n t l i x etu	1.84	2.24	0.4	mündlich	ADJ	ADJA	German/wav/070/GE070_60.wav	DEU070	7	DEV
DEU008_70_9	DEU008_70	DEU	langgezogenes	l a ng g etu ts ol g etu n etu s	2.22	3.04	0.82	langgezogenes	ADJ	ADJA	German/wav/008/GE008_70.wav	DEU008	12	DEV
DEU006_32_6	DEU006_32	DEU	kurzfristige	k u atu ts f r i s t i g etu	2.75	3.5	0.75	kurzfristig	ADJ	ADJA	German/wav/006/GE006_32.wav	DEU006	12	DEV
DEU013_128_12	DEU013_128	DEU	rechten	r e C t etu n	3.97	4.37	0.4	recht	ADJ	ADJA	German/wav/013/GE013_128.wav	DEU013	6	DEV
DEU030_183_5	DEU030_183	DEU	ungarischen	u ng g a r i S etu n	1.59	2.11	0.52	ungarisch	ADJ	ADJA	German/wav/030/GE030_183.wav	DEU030	9	DEV
DEU037_7_3	DEU037_7	DEU	südchinesischen	s t C i n el s i S etu n	0.97	1.48	0.51	südchinesischen	ADJ	ADJA	German/wav/037/GE037_7.wav	DEU037	11	DEV
DEU051_150_17	DEU051_150	DEU	lettische	l e t i S etu	6.28	6.63	0.35	lettisch	ADJ	ADJA	German/wav/051/GE051_150.wav	DEU051	6	DEV
DEU030_106_22	DEU030_106	DEU	untersuchen	u n t etu r z ul x etu n	10.3	10.96	0.66	untersuchen	ADJ	ADJA	German/wav/030/GE030_106.wav	DEU030	10	DEV
DEU030_123_11	DEU030_123	DEU	schwerkriminelle	S v el r k r i m i n e l etu	4.88	5.78	0.9	schwerkriminelle	ADJ	ADJA	German/wav/030/GE030_123.wav	DEU030	13	DEV
DEU054_68_3	DEU054_68	DEU	zweiten	ts v a i t etu n	0.58	0.99	0.41	Zweite	ADJ	ADJA	German/wav/054/GE054_68.wav	DEU054	7	DEV
DEU056_2_9	DEU056_2	DEU	hübsche	h p S etu	3.04	3.36	0.32	hübsche	ADJ	ADJA	German/wav/056/GE056_2.wav	DEU056	4	DEV
DEU005_61_8	DEU005_61	DEU	abermaligem	al b etu r m al l i g etu m	1.73	2.31	0.58	abermalig	ADJ	ADJA	German/wav/005/GE005_61.wav	DEU005	11	DEV
DEU027_44_9	DEU027_44	DEU	barmherziger	b a r m h e r ts i g etu r	3.0	3.67	0.67	barmherzig	ADJ	ADJA	German/wav/027/GE027_44.wav	DEU027	12	DEV
DEU045_3_10	DEU045_3	DEU	dominante	d ol m il n a n t etu	3.87	4.4	0.53	dominant	ADJ	ADJA	German/wav/045/GE045_3.wav	DEU045	9	DEV
DEU014_61_16	DEU014_61	DEU	geschätzten	g etu S ts t etu n	5.55	6.06	0.51	geschätzt	ADJ	ADJA	German/wav/014/GE014_61.wav	DEU014	7	DEV
DEU008_74_7	DEU008_74	DEU	zoologische	ts ol ol l ol g i S etu	3.39	4.03	0.64	zoologische	ADJ	ADJA	German/wav/008/GE008_74.wav	DEU008	9	DEV
DEU074_59_15	DEU074_59	DEU	autokratischen	a u t ol k r al t i S etu n	6.04	7.1	1.06	autokratisch	ADJ	ADJA	German/wav/074/GE074_59.wav	DEU074	12	DEV
DEU030_190_3	DEU030_190	DEU	tröpfeln	t r p f etu l n	1.51	1.97	0.46	tröpfeln	ADJ	ADJA	German/wav/030/GE030_190.wav	DEU030	7	DEV
DEU059_70_4	DEU059_70	DEU	militärischen	m i l i t r i S etu n	1.04	1.76	0.72	militärisch	ADJ	ADJA	German/wav/059/GE059_70.wav	DEU059	10	DEV
DEU005_37_2	DEU005_37	DEU	dalmatinische	d a l m a t i n i S etu	0.94	1.69	0.75	dalmatinische	ADJ	ADJA	German/wav/005/GE005_37.wav	DEU005	11	DEV
DEU006_137_7	DEU006_137	DEU	feinen	f a i n etu n	3.55	4.09	0.54	fein	ADJ	ADJA	German/wav/006/GE006_137.wav	DEU006	6	DEV
DEU043_44_7	DEU043_44	DEU	zwischenmenschlichen	ts v i S etu n m e n S l i C etu n	1.9	2.82	0.92	zwischenmenschlich	ADJ	ADJA	German/wav/043/GE043_44.wav	DEU043	15	DEV
DEU013_23_6	DEU013_23	DEU	väterliche	f t etu r l i C etu	1.42	2.07	0.65	väterliche	ADJ	ADJA	German/wav/013/GE013_23.wav	DEU013	8	DEV
DEU022_53_3	DEU022_53	DEU	hinreichende	h i n r aI C etu n d etu	0.74	1.43	0.69	hinreichend	ADJ	ADJA	German/wav/022/GE022_53.wav	DEU022	10	DEV
DEU014_148_11	DEU014_148	DEU	finanziellen	f il n a n ts il e l etu n	3.65	4.29	0.64	finanziell	ADJ	ADJA	German/wav/014/GE014_148.wav	DEU014	11	DEV
DEU051_83_2	DEU051_83	DEU	zweispurige	ts v a i S p ul r i g etu	0.6	1.25	0.65	zweispurige	ADJ	ADJA	German/wav/051/GE051_83.wav	DEU051	11	DEV
DEU075_42_17	DEU075_42	DEU	ernsthaften	e r n s t h a f t etu n	6.63	7.32	0.69	ernsthaft	ADJ	ADJA	German/wav/075/GE075_42.wav	DEU075	11	DEV
DEU028_9_18	DEU028_9	DEU	eventuelle	e v e n t ul e l etu	8.01	8.51	0.5	eventuelle	ADJ	ADJA	German/wav/028/GE028_9.wav	DEU028	9	DEV
DEU043_11_1	DEU043_11	DEU	evangelische	el v a ng g el l i S etu	0.31	1.08	0.77	evangelische	ADJ	ADJA	German/wav/043/GE043_11.wav	DEU043	10	DEV
DEU064_35_3	DEU064_35	DEU	grenznahen	g r e n ts n al etu n	0.8	1.42	0.62	grenznahen	ADJ	ADJA	German/wav/064/GE064_35.wav	DEU064	9	DEV
DEU018_66_2	DEU018_66	DEU	übliche	b l i x etu	0.8	1.04	0.24	üblich	ADJ	ADJA	German/wav/018/GE018_66.wav	DEU018	5	DEV
DEU013_159_5	DEU013_159	DEU	sozialen	z ol ts il al l etu n	1.5	1.97	0.47	sozial	ADJ	ADJA	German/wav/013/GE013_159.wav	DEU013	8	DEV
DEU015_25_17	DEU015_25	DEU	bürokratischen	b r ol k r al t i S etu n	5.33	6.17	0.84	bürokratisch	ADJ	ADJA	German/wav/015/GE015_25.wav	DEU015	11	DEV
DEU006_113_12	DEU006_113	DEU	trockenen	t r o k etu n etu n	4.08	4.53	0.45	trocken	ADJ	ADJA	German/wav/006/GE006_113.wav	DEU006	8	DEV
DEU049_98_1	DEU049_98	DEU	versagen	f e r z al g etu n	0.0	1.1	1.1	versagen	ADJ	ADJA	German/wav/049/GE049_98.wav	DEU049	8	DEV
DEU071_95_12	DEU071_95	DEU	versteckte	f e r S t e k t etu	4.66	5.33	0.67	verstecken	ADJ	ADJA	German/wav/071/GE071_95.wav	DEU071	9	DEV
DEU075_2_3	DEU075_2	DEU	westfälischen	v e s t f l i S etu n	0.85	1.59	0.74	westfälisch	ADJ	ADJA	German/wav/075/GE075_2.wav	DEU075	10	DEV
DEU013_4_5	DEU013_4	DEU	innerkirchliche	i n atu k i r x l i C etu	1.28	2.0	0.72	innerkirchliche	ADJ	ADJA	German/wav/013/GE013_4.wav	DEU013	11	DEV
DEU045_84_9	DEU045_84	DEU	erkennbaren	e r k e n b al r etu n	2.61	3.24	0.63	erkennbar	ADJ	ADJA	German/wav/045/GE045_84.wav	DEU045	10	DEV
DEU048_27_6	DEU048_27	DEU	vorsätzlicher	f ol r z ts l i C etu r	1.64	2.33	0.69	vorsätzlich	ADJ	ADJA	German/wav/048/GE048_27.wav	DEU048	10	DEV
DEU026_8_8	DEU026_8	DEU	rechtlichen	r e C t l i C etu n	2.55	3.08	0.53	rechtlich	ADJ	ADJA	German/wav/026/GE026_8.wav	DEU026	9	DEV
DEU035_57_17	DEU035_57	DEU	wirtschaftspolitische	v i r t S a f ts p ol l il t i S etu	8.02	9.19	1.17	wirtschaftspolitisch	ADJ	ADJA	German/wav/035/GE035_57.wav	DEU035	16	DEV
DEU006_172_9	DEU006_172	DEU	kategorischem	k a t el g ol r i S etu m	4.94	5.75	0.81	kategorisch	ADJ	ADJA	German/wav/006/GE006_172.wav	DEU006	11	DEV
DEU029_97_24	DEU029_97	DEU	arge	a r g etu	8.33	8.63	0.3	arge	ADJ	ADJA	German/wav/029/GE029_97.wav	DEU029	4	DEV
DEU044_49_6	DEU044_49	DEU	zahlreiche	ts al l r aI C etu	4.71	5.33	0.62	zahlreiche	ADJ	ADJA	German/wav/044/GE044_49.wav	DEU044	7	DEV
DEU044_27_16	DEU044_27	DEU	lehrreiche	l el r r aI C etu	7.02	7.66	0.64	lehrreiche	ADJ	ADJA	German/wav/044/GE044_27.wav	DEU044	7	DEV
DEU059_87_3	DEU059_87	DEU	eingeräumte	a i n g etu r u m t etu	0.97	1.6	0.63	eingeräumt	ADJ	ADJA	German/wav/059/GE059_87.wav	DEU059	10	DEV
DEU017_7_12	DEU017_7	DEU	tragische	t r al g i S etu	5.15	5.63	0.48	tragisch	ADJ	ADJA	German/wav/017/GE017_7.wav	DEU017	7	DEV
DEU055_99_1	DEU055_99	DEU	hegen	h el g etu n	0.33	0.76	0.43	hegen	ADJ	ADJA	German/wav/055/GE055_99.wav	DEU055	5	DEV
DEU006_145_8	DEU006_145	DEU	datenschutzbeauftragte	d al t etu n S u ts b etu aU f t r al k t etu	3.68	5.09	1.41	Datenschutzbeauftragte	ADJ	ADJA	German/wav/006/GE006_145.wav	DEU006	18	DEV
DEU008_74_5	DEU008_74	DEU	privatbesitzer	p r il v al t b etu s i ts atu	1.24	2.21	0.97	Privatbesitzer	ADJ	ADJA	German/wav/008/GE008_74.wav	DEU008	12	DEV
DEU021_147_5	DEU021_147	DEU	verbindlichen	f e r b i n t l i C etu n	1.69	2.32	0.63	verbindlich	ADJ	ADJA	German/wav/021/GE021_147.wav	DEU021	12	DEV
DEU056_40_16	DEU056_40	DEU	liberalisierten	l il b el r al l il z il r t etu n	7.34	8.15	0.81	liberalisieren	ADJ	ADJA	German/wav/056/GE056_40.wav	DEU056	14	DEV
DEU030_200_14	DEU030_200	DEU	erlassenen	e r l a s etu n etu n	5.94	6.52	0.58	erlassen	ADJ	ADJA	German/wav/030/GE030_200.wav	DEU030	9	DEV
DEU059_35_1	DEU059_35	DEU	sudetendeutschen	z ul d el t etu n d eU t S etu n	0.36	1.28	0.92	Sudetendeutschen	ADJ	ADJA	German/wav/059/GE059_35.wav	DEU059	13	DEV
DEU051_30_3	DEU051_30	DEU	provinzbeamte	p r o v i n ts b etu a m t etu	2.54	3.48	0.94	Provinzbeamte	ADJ	ADJA	German/wav/051/GE051_30.wav	DEU051	13	DEV
DEU051_30_3	DEU051_30	DEU	provinzbeamte	p r o v i n ts b etu a m t etu	2.54	3.48	0.94	Provinzbeamte	ADJ	ADJA	German/wav/051/GE051_30.wav	DEU051	13	DEV
DEU055_11_6	DEU055_11	DEU	berühmten	b etu r m t etu n	1.9	2.25	0.35	berühmt	ADJ	ADJA	German/wav/055/GE055_11.wav	DEU055	7	DEV
DEU015_36_7	DEU015_36	DEU	asylpolitischen	a z ue l p o l i t i S etu n	2.8	3.65	0.85	asylpolitischen	ADJ	ADJA	German/wav/015/GE015_36.wav	DEU015	13	DEV
DEU046_77_4	DEU046_77	DEU	heftigen	h e f t i g etu n	1.15	1.63	0.48	heftig	ADJ	ADJA	German/wav/046/GE046_77.wav	DEU046	8	DEV
DEU043_148_8	DEU043_148	DEU	industrielle	i n d u s t r il e l etu	2.66	3.3	0.64	industrielle	ADJ	ADJA	German/wav/043/GE043_148.wav	DEU043	11	DEV
DEU037_76_1	DEU037_76	DEU	verschlüsselte	f e r S l s etu l t etu	0.91	1.78	0.87	verschlüsseln	ADJ	ADJA	German/wav/037/GE037_76.wav	DEU037	10	DEV
DEU043_148_8	DEU043_148	DEU	industrielle	i n d u s t r il e l etu	2.66	3.3	0.64	industrielle	ADJ	ADJA	German/wav/043/GE043_148.wav	DEU043	11	DEV
DEU021_21_6	DEU021_21	DEU	mündlichen	m n t l i C etu n	2.11	2.52	0.41	mündlich	ADJ	ADJA	German/wav/021/GE021_21.wav	DEU021	8	DEV
DEU075_86_7	DEU075_86	DEU	einen	aI n etu n	2.55	2.86	0.31	ein	ADJ	ADJA	German/wav/075/GE075_86.wav	DEU075	4	DEV
DEU004_24_10	DEU004_24	DEU	weiterzusuchen	v a i t atu ts ul s ul x etu n	2.67	3.62	0.95	weiterzusuchen	ADJ	ADJA	German/wav/004/GE004_24.wav	DEU004	12	DEV
DEU052_16_20	DEU052_16	DEU	hinreichende	h i n r aI C etu n d etu	8.71	9.44	0.73	hinreichend	ADJ	ADJA	German/wav/052/GE052_16.wav	DEU052	10	DEV
DEU045_64_10	DEU045_64	DEU	heimischen	h a i m i S etu n	4.41	4.84	0.43	heimisch	ADJ	ADJA	German/wav/045/GE045_64.wav	DEU045	8	DEV
DEU056_24_6	DEU056_24	DEU	künftiger	k n f t i g etu r	2.24	2.71	0.47	künftig	ADJ	ADJA	German/wav/056/GE056_24.wav	DEU056	8	DEV
DEU005_174_15	DEU005_174	DEU	afrikanischen	a f r il k al n i S etu n	4.36	5.02	0.66	afrikanisch	ADJ	ADJA	German/wav/005/GE005_174.wav	DEU005	11	DEV
DEU013_68_4	DEU013_68	DEU	sozialdemokratische	z ol ts il al l d el m ol k r al t i S etu	1.21	2.22	1.01	sozialdemokratische	ADJ	ADJA	German/wav/013/GE013_68.wav	DEU013	17	DEV
DEU052_28_9	DEU052_28	DEU	nordatlantische	n o r t a t l a n t i S etu	2.86	3.57	0.71	Nordatlantische	ADJ	ADJA	German/wav/052/GE052_28.wav	DEU052	13	DEV
DEU003_132_2	DEU003_132	DEU	regionale	r el g il ol n al l etu	0.81	1.52	0.71	regionale	ADJ	ADJA	German/wav/003/GE003_132.wav	DEU003	9	DEV
DEU008_125_7	DEU008_125	DEU	strukturschwache	S t r u k t ul r S v a x etu	1.64	2.4	0.76	strukturschwach	ADJ	ADJA	German/wav/008/GE008_125.wav	DEU008	13	DEV
DEU052_77_2	DEU052_77	DEU	entwicklungspolitische	e n t v i k l u ng s p o l i t i S etu	0.52	1.38	0.86	entwicklungspolitische	ADJ	ADJA	German/wav/052/GE052_77.wav	DEU052	18	DEV
DEU043_115_2	DEU043_115	DEU	entstandene	e n t S t a n d etu n etu	1.25	1.92	0.67	entstanden	ADJ	ADJA	German/wav/043/GE043_115.wav	DEU043	11	DEV
DEU016_184_4	DEU016_184	DEU	solides	z ol l il d etu s	0.91	1.67	0.76	solide	ADJ	ADJA	German/wav/016/GE016_184.wav	DEU016	7	DEV
DEU020_145_2	DEU020_145	DEU	überfüllter	b e atu f l t atu	0.56	1.04	0.48	überfüllt	ADJ	ADJA	German/wav/020/GE020_145.wav	DEU020	7	DEV
DEU003_45_7	DEU003_45	DEU	leipziger	l aI p ts i k atu	3.34	3.84	0.5	Leipziger	ADJ	ADJA	German/wav/003/GE003_45.wav	DEU003	7	DEV
DEU055_99_1	DEU055_99	DEU	hegen	h el g etu n	0.33	0.76	0.43	hegen	ADJ	ADJA	German/wav/055/GE055_99.wav	DEU055	5	DEV
DEU017_77_4	DEU017_77	DEU	thüringer	t r i n g atu	1.89	2.38	0.49	Thüringer	ADJ	ADJA	German/wav/017/GE017_77.wav	DEU017	6	DEV
DEU059_80_10	DEU059_80	DEU	mächtigen	m x t i g etu n	2.83	3.81	0.98	mächtig	ADJ	ADJA	German/wav/059/GE059_80.wav	DEU059	7	DEV
DEU043_127_6	DEU043_127	DEU	popsänger	p o p z ng atu	2.11	2.65	0.54	Popsänger	ADJ	ADJA	German/wav/043/GE043_127.wav	DEU043	6	DEV
DEU052_84_7	DEU052_84	DEU	dritte	d r i t etu	2.86	3.17	0.31	dritt	ADJ	ADJA	German/wav/052/GE052_84.wav	DEU052	5	DEV
DEU029_25_7	DEU029_25	DEU	sozialistischen	z ol ts il a l i s t i S etu n	1.92	2.64	0.72	sozialistisch	ADJ	ADJA	German/wav/029/GE029_25.wav	DEU029	13	DEV
DEU026_46_2	DEU026_46	DEU	vorangegangene	f ol r a n g etu g a ng etu n etu	0.73	1.57	0.84	vorangegangen	ADJ	ADJA	German/wav/026/GE026_46.wav	DEU026	13	DEV
DEU008_176_4	DEU008_176	DEU	jegliches	j el k l i C etu s	1.24	1.84	0.6	jeglich	ADJ	PIAT	German/wav/008/GE008_176.wav	DEU008	8	DEV
DEU037_86_4	DEU037_86	DEU	gleichberechtigter	g l aI C b etu r e C t i C t etu r	1.9	2.77	0.87	gleichberechtigt	ADJ	ADJA	German/wav/037/GE037_86.wav	DEU037	15	DEV
DEU009_198_8	DEU009_198	DEU	nüchterne	n C t e r n etu	3.08	3.55	0.47	nüchterne	ADJ	ADJA	German/wav/009/GE009_198.wav	DEU009	7	DEV
DEU029_36_15	DEU029_36	DEU	realitätsnäher	r el a l i ts n h el r	6.62	7.74	1.12	realitätsnäher	ADJ	ADJA	German/wav/029/GE029_36.wav	DEU029	10	DEV
DEU043_153_18	DEU043_153	DEU	rechtsextremen	r e C ts e k s t r el m etu n	6.14	6.9	0.76	rechtsextrem	ADJ	ADJA	German/wav/043/GE043_153.wav	DEU043	13	DEV
DEU028_187_4	DEU028_187	DEU	osteuropäischen	o s t o ue atu ol p i S etu n	0.86	1.56	0.7	osteuropäisch	ADJ	ADJA	German/wav/028/GE028_187.wav	DEU028	12	DEV
DEU065_2_4	DEU065_2	DEU	unzureichende	u n ts ul r aI C etu n d etu	1.3	2.01	0.71	unzureichend	ADJ	ADJA	German/wav/065/GE065_2.wav	DEU065	11	DEV
DEU048_21_10	DEU048_21	DEU	faktischen	f a k t i S etu n	3.26	3.94	0.68	faktisch	ADJ	ADJA	German/wav/048/GE048_21.wav	DEU048	8	DEV
DEU044_61_18	DEU044_61	DEU	verhaltenem	f e r h a l t etu n etu m	7.19	7.88	0.69	verhalten	ADJ	ADJA	German/wav/044/GE044_61.wav	DEU044	11	DEV
DEU053_46_8	DEU053_46	DEU	wirksameren	v i r k z al m etu r etu n	2.83	3.47	0.64	wirksam	ADJ	ADJA	German/wav/053/GE053_46.wav	DEU053	11	DEV
DEU005_88_17	DEU005_88	DEU	ungerechtfertigten	u n g etu r e C t f e r t i C t etu n	5.28	6.2	0.92	ungerechtfertigten	ADJ	ADJA	German/wav/005/GE005_88.wav	DEU005	17	DEV
DEU077_101_9	DEU077_101	DEU	außenpolitische	aU etu n p o l i t i S etu	4.31	5.03	0.72	außenpolitische	ADJ	ADJA	German/wav/077/GE077_101.wav	DEU077	11	DEV
DEU064_31_17	DEU064_31	DEU	eigenständige	a i g etu n s t n d i g etu	8.26	8.93	0.67	eigenständige	ADJ	ADJA	German/wav/064/GE064_31.wav	DEU064	12	DEV
DEU002_11_1	DEU002_11	DEU	zunehmende	ts ul n e m etu n d etu	0.21	0.79	0.58	zunehmend	ADJ	ADJA	German/wav/002/GE002_11.wav	DEU002	9	DEV
DEU074_96_10	DEU074_96	DEU	extremistische	e k s t r el m i s t i S etu	3.59	4.55	0.96	extremistische	ADJ	ADJA	German/wav/074/GE074_96.wav	DEU074	13	DEV
DEU030_31_13	DEU030_31	DEU	übernommenen	b e r n o m etu n etu n	5.66	6.25	0.59	übernommen	ADJ	ADJA	German/wav/030/GE030_31.wav	DEU030	10	DEV
DEU065_85_9	DEU065_85	DEU	benutzte	b etu n u ts t etu	2.86	3.19	0.33	benutzen	ADJ	ADJA	German/wav/065/GE065_85.wav	DEU065	7	DEV
DEU008_73_19	DEU008_73	DEU	unzureichenden	u n ts ul r aI C etu n d etu n	6.47	7.21	0.74	unzureichend	ADJ	ADJA	German/wav/008/GE008_73.wav	DEU008	12	DEV
DEU062_2_3	DEU062_2	DEU	aktuellen	a k t ul e l etu n	0.86	1.64	0.78	aktuell	ADJ	ADJA	German/wav/062/GE062_2.wav	DEU062	8	DEV
DEU009_198_8	DEU009_198	DEU	nüchterne	n C t e r n etu	3.08	3.55	0.47	nüchterne	ADJ	ADJA	German/wav/009/GE009_198.wav	DEU009	7	DEV
DEU030_32_12	DEU030_32	DEU	pariser	p a r il z etu r	5.96	6.42	0.46	Pariser	ADJ	ADJA	German/wav/030/GE030_32.wav	DEU030	7	DEV
DEU030_14_2	DEU030_14	DEU	mecklenburgische	m e k l etu n b u r g i S etu	0.4	1.26	0.86	mecklenburgische	ADJ	ADJA	German/wav/030/GE030_14.wav	DEU030	13	DEV
DEU009_161_22	DEU009_161	DEU	veranstaltenden	f e r a n S t a l t e n d etu n	9.58	10.52	0.94	veranstaltend	ADJ	ADJA	German/wav/009/GE009_161.wav	DEU009	15	DEV
DEU005_31_6	DEU005_31	DEU	irischen	il r i S etu n	1.96	2.37	0.41	irisch	ADJ	ADJA	German/wav/005/GE005_31.wav	DEU005	6	DEV
DEU010_50_17	DEU010_50	DEU	ungerechtfertigten	u n g etu r e C t f e r t i C t etu n	4.9	5.75	0.85	ungerechtfertigten	ADJ	ADJA	German/wav/010/GE010_50.wav	DEU010	17	DEV
DEU064_35_3	DEU064_35	DEU	grenznahen	g r e n ts n al etu n	0.8	1.42	0.62	grenznahen	ADJ	ADJA	German/wav/064/GE064_35.wav	DEU064	9	DEV
DEU038_94_16	DEU038_94	DEU	medizinischen	m el d il ts il n i S etu n	5.02	5.79	0.77	medizinisch	ADJ	ADJA	German/wav/038/GE038_94.wav	DEU038	11	DEV
DEU059_35_1	DEU059_35	DEU	sudetendeutschen	z ul d el t etu n d eU t S etu n	0.36	1.28	0.92	Sudetendeutschen	ADJ	ADJA	German/wav/059/GE059_35.wav	DEU059	13	DEV
DEU073_53_7	DEU073_53	DEU	gezielte	g etu ts il l t etu	2.83	3.23	0.4	gezielt	ADJ	ADJA	German/wav/073/GE073_53.wav	DEU073	7	DEV
DEU010_12_8	DEU010_12	DEU	dauernde	d a u etu r n d etu	2.47	2.82	0.35	dauernd	ADJ	ADJA	German/wav/010/GE010_12.wav	DEU010	8	DEV
DEU017_136_3	DEU017_136	DEU	frustrierten	f r u s t r il r t etu n	1.12	1.87	0.75	frustrierten	ADJ	ADJA	German/wav/017/GE017_136.wav	DEU017	11	DEV
DEU015_57_8	DEU015_57	DEU	möglicher	m k l i C etu r	2.01	2.46	0.45	möglich	ADJ	ADJA	German/wav/015/GE015_57.wav	DEU015	7	DEV
DEU034_76_14	DEU034_76	DEU	breiten	b r a i t etu n	5.28	5.75	0.47	breit	ADJ	ADJA	German/wav/034/GE034_76.wav	DEU034	7	DEV
DEU054_46_5	DEU054_46	DEU	italienische	il t a l il el n i S etu	1.61	2.21	0.6	italienische	ADJ	ADJA	German/wav/054/GE054_46.wav	DEU054	10	DEV
DEU004_130_12	DEU004_130	DEU	übergroßen	b e atu k r o ae	3.87	4.2	0.33	übergroß	ADJ	ADJA	German/wav/004/GE004_130.wav	DEU004	7	DEV
DEU037_46_17	DEU037_46	DEU	ansehnliche	a n z el n l i C etu	4.8	5.45	0.65	ansehnlich	ADJ	ADJA	German/wav/037/GE037_46.wav	DEU037	9	DEV
DEU018_18_11	DEU018_18	DEU	entscheidende	e n t S a i d etu n d etu	4.64	5.21	0.57	entscheidend	ADJ	ADJA	German/wav/018/GE018_18.wav	DEU018	11	DEV
DEU014_33_5	DEU014_33	DEU	reformatorische	r el f o r m a t ol r i S etu	0.98	1.81	0.83	reformatorische	ADJ	ADJA	German/wav/014/GE014_33.wav	DEU014	13	DEV
DEU048_63_12	DEU048_63	DEU	übergroßen	b e atu k r o ae	4.41	4.7	0.29	übergroß	ADJ	ADJA	German/wav/048/GE048_63.wav	DEU048	7	DEV
DEU020_72_7	DEU020_72	DEU	genetischen	g el n el t i S etu n	3.28	3.89	0.61	genetisch	ADJ	ADJA	German/wav/020/GE020_72.wav	DEU020	9	DEV
DEU048_21_10	DEU048_21	DEU	faktischen	f a k t i S etu n	3.26	3.94	0.68	faktisch	ADJ	ADJA	German/wav/048/GE048_21.wav	DEU048	8	DEV
DEU035_38_9	DEU035_38	DEU	aufgerufen	a u f g etu r ul f etu n	3.99	4.68	0.69	aufrufen	ADJ	VVPP	German/wav/035/GE035_38.wav	DEU035	10	DEV
DEU030_172_6	DEU030_172	DEU	nachträglich	n al x t r k l i C	2.01	2.75	0.74	nachträglich	ADV	ADJD	German/wav/030/GE030_172.wav	DEU030	9	DEV
DEU008_117_15	DEU008_117	DEU	zweckmäßig	ts v e k m i k	5.85	6.46	0.61	zweckmäßig	ADV	ADJD	German/wav/008/GE008_117.wav	DEU008	7	DEV
DEU021_31_3	DEU021_31	DEU	indes	i n d etu s	1.09	1.42	0.33	indes	ADV	ADV	German/wav/021/GE021_31.wav	DEU021	5	DEV
DEU051_147_4	DEU051_147	DEU	wenig	v el n i x	1.37	1.63	0.26	wenig	ADV	ADV	German/wav/051/GE051_147.wav	DEU051	5	DEV
DEU056_30_17	DEU056_30	DEU	gleichermaßen	g l aI C etu r m al	4.91	5.39	0.48	gleichermaßen	ADV	ADV	German/wav/056/GE056_30.wav	DEU056	8	DEV
DEU007_57_9	DEU007_57	DEU	aktuell	a k t ul e l	3.87	4.44	0.57	aktuell	ADV	ADJD	German/wav/007/GE007_57.wav	DEU007	6	DEV
DEU007_12_8	DEU007_12	DEU	folgend	f o l g etu n t	4.07	4.62	0.55	folgen	ADV	ADJD	German/wav/007/GE007_12.wav	DEU007	7	DEV
DEU043_110_8	DEU043_110	DEU	kläglich	k l k l i C	5.03	5.8	0.77	kläglich	ADV	ADJD	German/wav/043/GE043_110.wav	DEU043	6	DEV
DEU049_29_20	DEU049_29	DEU	faktisch	f a k t i S	8.4	8.76	0.36	faktisch	ADV	ADJD	German/wav/049/GE049_29.wav	DEU049	6	DEV
